# category	id	name	rarity	icon	desc	acquire	track	tags
appearances	Shoulders_Z2U1_FigAss	Épaulières d'aventure condensées	1	154		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior,class:Rogue
appearances	Shoulders_Z2U1_FigWiz	Épaulières d'aventure protégées	1	155		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior,class:Mage
appearances	Shoulders_Z2U1_Fig	Épaulières d'aventure renforcées	1	156		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior
appearances	Shoulders_RDemon_Cle	Épaulières de marchechaos	2	157		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Shoulders,class:Priest
appearances	Shoulders_Z2U2_FigCle	Épaulières de voyage bénies	1	158		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior,class:Priest
appearances	Shoulders_Z2U2_FigAss	Épaulières de voyage condensées	1	159		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior,class:Rogue
appearances	Shoulders_Z2U2_FigWiz	Épaulières de voyage protégées	1	160		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior,class:Mage
appearances	Shoulders_Z2U2_Fig	Épaulières de voyage renforcées	1	161		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Warrior
appearances	Chest_RKobold_AssWiz	Esprit spéléologique	2	162		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Chest,class:Rogue,class:Mage
appearances	Shoulders_Z2U1_Wiz	Étole d'aventure enchantée	1	163		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Mage
appearances	Shoulders_Z2U1_WizCle	Étole d'aventure runique	1	164		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Mage,class:Priest
appearances	Shoulders_Z2U1_Cle	Étole d'aventure sacrée	1	165		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Priest
appearances	Shoulders_Z2U2_Wiz	Étole de voyage enchantée	1	166		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Mage
appearances	Shoulders_Z2U2_WizCle	Étole de voyage runique	1	167		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Mage,class:Priest
appearances	Shoulders_Z2U2_Cle	Étole de voyage sacrée	1	168		Uncommon gear from Vallée de l'éternel automne enemies		slot:Shoulders,class:Priest
appearances	Hands_RManfish_Ass	Fardeau des abysses	2	169		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Hands,class:Rogue
appearances	Feet_RBee_Cle	Fleurs éthérées de Cléo	2	170		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Feet,class:Priest
appearances	Feet_RCrimson_Ass	Galoches de fortune	2	171		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Feet,class:Rogue
appearances	Hands_Z2U1_FigCle	Gantelets d'aventure bénis	1	172		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Priest
appearances	Hands_Z2U1_FigAss	Gantelets d'aventure condensés	1	173		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Rogue
appearances	Hands_Z2U1_FigWiz	Gantelets d'aventure protégés	1	174		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Mage
appearances	Hands_Z2U1_Fig	Gantelets d'aventure renforcés	1	175		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior
appearances	Hands_Z1U1_FigCle	Gantelets d'exil bénis	1	176		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Priest
appearances	Hands_Z1U1_FigAss	Gantelets d'exil condensés	1	177		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Rogue
appearances	Hands_Z1U1_FigWiz	Gantelets d'exil protégés	1	178		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Mage
appearances	Hands_Z1U1_Fig	Gantelets d'exil renforcés	1	179		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior
appearances	Hands_Z1U2_FigCle	Gantelets d'intrusion bénis	1	180		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Priest
appearances	Hands_Z1U2_FigAss	Gantelets d'intrusion condensés	1	181		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Rogue
appearances	Hands_Z1U2_FigWiz	Gantelets d'intrusion protégés	1	182		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior,class:Mage
appearances	Hands_Z1U2_Fig	Gantelets d'intrusion renforcés	1	183		Uncommon gear from Île de Skover enemies		slot:Hands,class:Warrior
appearances	Hands_RBee_FigAss	Gantelets de la garde royale	2	184		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Hands,class:Warrior,class:Rogue
appearances	Hands_Z2U2_FigCle	Gantelets de voyage bénis	1	185		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Priest
appearances	Hands_Z2U2_FigAss	Gantelets de voyage condensés	1	186		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Rogue
appearances	Hands_Z2U2_FigWiz	Gantelets de voyage protégés	1	187		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior,class:Mage
appearances	Hands_Z2U2_Fig	Gantelets de voyage renforcés	1	188		Uncommon gear from Vallée de l'éternel automne enemies		slot:Hands,class:Warrior
appearances	Hands_RManfish_FigAss_Craft	Gantelets des profondeurs	2	189		Craft: Blacksmith (lvl 2)		slot:Hands,class:Any
appearances	Hands_RCrimson_Wiz	Gants d'archer de Robin des Cornes	2	190		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Hands,class:Mage
appearances	Hands_RManfish_Wiz	Gants de cérémonie de sirène	2	191		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Hands,class:Mage
appearances	Hands_RKobold_Cle_Craft	Gants de fromagomancie	2	192		Craft: Outfitter (lvl 1)		slot:Hands,class:Any
appearances	Hands_RKobold_FigWiz	Gants de lancer de disque de Diskobold	2	193		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Hands,class:Warrior,class:Mage
appearances	Hands_RKobold_AssCle	Gants de Ninkilim l'émissaire	2	194		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Hands,class:Rogue,class:Priest
appearances	Hands_RCrimson_Fig	Gants écarlates impies	2	195		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Hands,class:Warrior
appearances	Chest_RBee_Fig	Gemme bourdonnante des Apix	2	196		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Chest,class:Warrior
appearances	Feet_RManfish_Ass	Genouillères lugubres	2	197		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Feet,class:Rogue
appearances	Back_RBee_FigAss	Gilet réfléchissant d'ouvrière de la ruche	2	198		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Back,class:Warrior,class:Rogue
appearances	Feet_RBee_Fig	Grèves dorées de Melain	2	199		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Feet,class:Warrior
appearances	Hands_RDemon_AssWiz	Griffes corrompues	2	200		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Hands,class:Rogue,class:Mage
appearances	Chest_RDemon_WizCle	Habit cérémoniel d'adepte	2	201		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Chest,class:Mage,class:Priest
appearances	Legs_RKobold_AssWiz	Habit du maître des aurocks	2	202		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Legs,class:Rogue,class:Mage
appearances	Chest_Z2U1_FigCle	Haubert d'aventure béni	1	203		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Priest
appearances	Chest_Z2U1_FigAss	Haubert d'aventure condensé	1	204		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Rogue
appearances	Chest_Z2U1_FigWiz	Haubert d'aventure protégé	1	205		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Mage
appearances	Chest_Z2U1_Fig	Haubert d'aventure renforcé	1	206		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior
appearances	Chest_Z1U1_FigCle	Haubert d'exil béni	1	207		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Priest
appearances	Chest_Z1U1_FigAss	Haubert d'exil condensé	1	208		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Rogue
appearances	Chest_Z1U1_FigWiz	Haubert d'exil protégé	1	209		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Mage
appearances	Chest_Z1U1_Fig	Haubert d'exil renforcé	1	210		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior
appearances	Chest_Z1U2_FigCle	Haubert d'intrusion béni	1	211		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Priest
appearances	Chest_Z1U2_FigAss	Haubert d'intrusion condensé	1	212		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Rogue
appearances	Chest_Z1U2_FigWiz	Haubert d'intrusion protégé	1	213		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior,class:Mage
appearances	Chest_Z1U2_Fig	Haubert d'intrusion renforcé	1	214		Uncommon gear from Île de Skover enemies		slot:Chest,class:Warrior
appearances	Chest_Z2U2_FigCle	Haubert de voyage béni	1	215		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Priest
appearances	Chest_Z2U2_FigAss	Haubert de voyage condensé	1	216		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Rogue
appearances	Chest_Z2U2_FigWiz	Haubert de voyage protégé	1	217		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior,class:Mage
appearances	Chest_Z2U2_Fig	Haubert de voyage renforcé	1	218		Uncommon gear from Vallée de l'éternel automne enemies		slot:Chest,class:Warrior
appearances	Legs_Z2U1_Wiz	Hauts-de-chausses d'aventure enchantés	1	219		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Mage
appearances	Legs_Z2U1_WizCle	Hauts-de-chausses d'aventure runiques	1	220		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Mage,class:Priest
appearances	Legs_Z2U1_Cle	Hauts-de-chausses d'aventure sacrés	1	221		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Priest
appearances	Legs_Z1U1_Wiz	Hauts-de-chausses d'exil enchantés	1	222		Uncommon gear from Île de Skover enemies		slot:Legs,class:Mage
appearances	Legs_Z1U1_WizCle	Hauts-de-chausses d'exil runiques	1	223		Uncommon gear from Île de Skover enemies		slot:Legs,class:Mage,class:Priest
appearances	Legs_Z1U1_Cle	Hauts-de-chausses d'exil sacrés	1	224		Uncommon gear from Île de Skover enemies		slot:Legs,class:Priest
appearances	Legs_Z1U2_Wiz	Hauts-de-chausses d'intrusion enchantés	1	225		Uncommon gear from Île de Skover enemies		slot:Legs,class:Mage
appearances	Legs_Z1U2_WizCle	Hauts-de-chausses d'intrusion runiques	1	226		Uncommon gear from Île de Skover enemies		slot:Legs,class:Mage,class:Priest
appearances	Legs_Z1U2_Cle	Hauts-de-chausses d'intrusion sacrés	1	227		Uncommon gear from Île de Skover enemies		slot:Legs,class:Priest
appearances	Legs_Starter_Cle	Hauts-de-chausses de novice	0	228		Starting outfit		slot:Legs,class:Priest
appearances	Legs_Z2U2_Wiz	Hauts-de-chausses de voyage enchantés	1	229		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Mage
appearances	Legs_Z2U2_WizCle	Hauts-de-chausses de voyage runiques	1	230		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Mage,class:Priest
appearances	Legs_Z2U2_Cle	Hauts-de-chausses de voyage sacrés	1	231		Uncommon gear from Vallée de l'éternel automne enemies		slot:Legs,class:Priest
appearances	Legs_RBee_WizCle	Hauts-de-chausses de zenobeille	2	232		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Legs,class:Mage,class:Priest
appearances	Legs_RCrimson_Cle	Hauts-de-chausses spirituels des Entommeures	2	233		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Legs,class:Priest
appearances	Head_Z2U1_FigCle	Heaume d'aventure béni	1	234		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Priest
appearances	Head_Z2U1_FigAss	Heaume d'aventure condensé	1	235		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Rogue
appearances	Head_Z2U1_FigWiz	Heaume d'aventure protégé	1	236		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Mage
appearances	Head_Z2U1_Fig	Heaume d'aventure renforcé	1	237		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior
appearances	Head_RBee_FigWiz	Heaume de la chambre royale	2	238		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Head,class:Warrior,class:Mage
appearances	Head_Z2U2_FigCle	Heaume de voyage béni	1	239		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Priest
appearances	Head_Z2U2_FigAss	Heaume de voyage condensé	1	240		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Rogue
appearances	Head_Z2U2_FigWiz	Heaume de voyage protégé	1	241		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior,class:Mage
appearances	Head_Z2U2_Fig	Heaume de voyage renforcé	1	242		Uncommon gear from Vallée de l'éternel automne enemies		slot:Head,class:Warrior
appearances	Head_RManfish_Ass	Heaume en torpille sous-marine	2	243		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Head,class:Rogue
appearances	Waist_RCrimson_FigAss	Insigne interdit du silence	2	244		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Waist,class:Warrior,class:Rogue
appearances	Chest_RCrimson_Ass	Jaque du Bélier volant	2	245		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Chest,class:Rogue
appearances	Chest_RDemon_Ass	Justaucorps du néant	2	246		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Chest,class:Rogue
appearances	Waist_RDemon_AssWiz	Lanière de pisteur sombre	2	247		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Waist,class:Rogue,class:Mage
appearances	Head_Shop	Lunettes du Découvreur	3	248		Starting outfit		slot:Head,class:Any
appearances	Feet_RCrimson_Wiz	Malédiction de l'immortel	2	249		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Feet,class:Mage
appearances	Waist_RCrimson_WizCle	Malédiction de l'immortel	2	250		Drops from Crimson enemies	Crimson - CrimsonIsland Cathedral@542.1,-860.5,219.8;Crimson - Krisomal Priaire@1242.8,714.8,101.4;Crimson - CrimsonIsland South@318.6,-592.2,111.5	slot:Waist,class:Mage,class:Priest
appearances	Back_Shop	Manteau du Découvreur	3	251		Starting outfit		slot:Back,class:Any
appearances	Feet_RKobold_FigCle_Craft	Marche-fromages ardents	2	252		Craft: Blacksmith (lvl 3)		slot:Feet,class:Any
appearances	Head_RDemon_AssCle	Masque de cruauté éternelle	2	253		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Head,class:Rogue,class:Priest
appearances	Head_RDemon_Craft_WizCle	Masque du diablotin importun	2	254		Craft: Outfitter (lvl 6)		slot:Head,class:Mage,class:Priest
appearances	Hands_Z1U1_Wiz	Mitaines d'exil enchantées	1	255		Uncommon gear from Île de Skover enemies		slot:Hands,class:Mage
appearances	Hands_Z1U1_WizCle	Mitaines d'exil runiques	1	256		Uncommon gear from Île de Skover enemies		slot:Hands,class:Mage,class:Priest
appearances	Hands_Z1U1_Cle	Mitaines d'exil sacrées	1	257		Uncommon gear from Île de Skover enemies		slot:Hands,class:Priest
appearances	Hands_Z1U2_Wiz	Mitaines d'intrusion enchantées	1	258		Uncommon gear from Île de Skover enemies		slot:Hands,class:Mage
appearances	Hands_Z1U2_WizCle	Mitaines d'intrusion runiques	1	259		Uncommon gear from Île de Skover enemies		slot:Hands,class:Mage,class:Priest
appearances	Hands_Z1U2_Cle	Mitaines d'intrusion sacrées	1	260		Uncommon gear from Île de Skover enemies		slot:Hands,class:Priest
appearances	Hands_RDemon_WizCle	Mitaines de dame Nassion	2	261		Drops: Demonic Rifts	Rift - Krisomal North@1550.3,999.6,211.5	slot:Hands,class:Mage,class:Priest
appearances	Shoulders_RManfish_AssWiz	Nageoires du premier poisson	2	262		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Shoulders,class:Rogue,class:Mage
appearances	Back_RKobold_Cle	Napperon mystique du gourmet	2	263		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Back,class:Priest
appearances	Waist_RKobold_Cle	Notr'Edam	2	264		Drops from Kobold enemies	Kobold - Eksod Kobolds@1100.1,-914.2,1.2;Kobold - Enripit Hollow@-567.2,388.7,3;Kobold - Enripit Hollow@-286.2,824.9,54.5	slot:Waist,class:Priest
appearances	Hands_RBee_Cle	Palmaryllis	2	265		Drops from Bee enemies	Bee - Nescent Hive@2074.8,141.1,-21.7;Bee - Honeywoods Canopy@-1060.4,908.6,195.2;Bee - Nescent Hive@2059.1,310,41.2	slot:Hands,class:Priest
appearances	Hands_RManfish_FigCle	Palmier du lagon	2	266		Drops from Manfish enemies	Manfish - Meridion Ruins@-199.2,1739.9,6.2;Manfish - Meridion Beach@-225.7,1943.9,5.8;Manfish - Krisomal Priaire@1786,642.2,4.9	slot:Hands,class:Warrior,class:Priest
